,success,timestamp,historical,base,date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BYR,BZD,CAD,CDF,CHF,CLF,CLP,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LTL,LVL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,STD,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPF,YER,ZAR,ZMK,ZMW,ZWL
15,True,1516147199,True,EUR,2018-01-16,4.507436,84.964046,133.423741,592.256601,2.18507,222.580755,23.159477,1.539837,2.18486,2.086175,1.959253,2.454899,101.583711,1.962932,0.462625,2149.239251,1.227449,1.630422,8.420018,3.960609,1.227449,0.000108,77.850974,11.992421,2.479559,24058.007403,2.452202,1.524988,1921.634255,1.177246,0.027422,742.791008,7.904037,3514.18751,692.625159,1.227449,32.527408,110.310877,25.427225,217.049872,7.449612,58.672078,139.432111,21.707441,18.767694,33.398896,1,2.454984,0.889163,0.889544,3.111705,0.889571,5.558505,0.88941,58.156552,11039.678924,9.004525,252.719547,9.603195,28.901527,7.418214,78.053066,308.494849,16370.492079,4.205979,0.889571,78.56781,1453.300039,44874.320927,125.518974,0.889571,151.381332,0.868415,135.501814,126.120719,85.139569,4919.248729,504.481574,1104.704447,1303.416216,0.368482,1.006659,402.001951,10165.367582,1847.802292,188.843091,154.535877,15.048414,3.742128,0.761694,1.641965,11.300754,20.700928,3953.614511,61.249725,1642.327353,2971.65465,9.885997,432.06258,40.137595,19.111428,875.784777,23.020811,4.853288,71.597123,15.033848,439.427118,37.682696,9.658001,125.76446,1.688236,0.471956,1.227449,3.934954,3.872635,61.98467,135.093074,4.171366,6858.986492,4.467672,4.653632,118.076579,69.293445,1025.8408,4.603184,9.54907,16.682236,8.589935,9.858739,1.620442,0.889407,9365.438728,673.86978,9.071154,24510.936216,10.74046,632.111846,15.035039,39.158057,10.827942,4.173328,2.992894,2.736108,4.661973,8.242321,36.251488,2743.349279,35.092961,4455.641103,1.227449,35.043678,9980.390829,12.243816,27874.147455,126.905988,3.081754,655.592958,0.071285,0.000915,3.310376,0.853196,653.579924,119.386615,306.800963,15.03896,11048.519053,11.967817,395.674451
16,True,1516233599,True,EUR,2018-01-17,4.475694,84.485384,133.0289,588.044996,2.168987,246.819487,22.951904,1.528099,2.169413,2.071423,1.958688,2.437543,100.914275,1.953329,0.459354,2134.044305,1.218771,1.618892,8.360404,3.928835,1.218771,0.00011,77.300574,11.895936,2.461342,23887.919253,2.434862,1.515871,1907.991496,1.17609,0.027276,739.160448,7.84024,3459.360595,687.935526,1.218771,32.297442,110.260054,25.36909,215.515347,7.447034,58.257271,139.139818,21.536066,18.610844,33.162768,1,2.442412,0.878977,0.881342,3.091167,0.88137,5.519205,0.879342,57.7332,10961.630282,8.940907,250.16501,9.526644,28.721509,7.427183,77.270109,308.361343,16276.69192,4.183559,0.88137,77.8539,1443.025326,44550.969845,125.350635,0.88137,150.396392,0.861697,135.704102,125.106886,84.585197,4883.982653,500.927241,1096.894076,1299.2835,0.365874,0.9995,397.392597,10092.645633,1841.563701,187.56891,155.234916,14.930014,3.715663,0.756308,1.630102,11.272661,20.432701,3924.444052,61.377328,1631.935222,2948.208201,9.815954,429.007266,39.9757,18.975729,874.858488,22.81272,4.816609,70.932496,14.991449,435.101439,37.428468,9.606283,124.519434,1.675082,0.468617,1.218771,3.906773,3.820849,61.791711,134.613296,4.16649,6845.839291,4.436081,4.645837,117.457382,69.307264,1018.58819,4.570381,9.481557,16.71666,8.529205,9.809611,1.615189,0.879336,9299.225226,688.605728,9.006853,24509.371262,10.663896,627.642866,15.003167,38.96412,10.753586,4.143823,2.992693,2.707135,4.648032,8.230124,36.01835,2734.922698,34.930208,4441.203218,1.218771,34.80811,9908.611743,12.157254,27664.891792,125.923345,3.050703,655.418715,0.071562,0.000917,3.315146,0.847213,648.959167,119.290908,304.631905,14.998563,10970.4104,11.883458,392.877065
17,True,1516319999,True,EUR,2018-01-18,4.495235,84.88621,133.480053,590.213162,2.179563,247.518886,23.097374,1.528689,2.178767,2.080349,1.959301,2.448052,101.287969,1.956603,0.461337,2143.245249,1.224026,1.62588,8.397035,3.912233,1.224026,0.000109,78.276472,11.958978,2.472543,23990.912152,2.445359,1.51898,1916.213081,1.173694,0.027332,740.915254,7.855066,3479.906288,692.184879,1.224026,32.436692,110.309239,25.355335,216.444543,7.44793,58.508448,139.561009,21.6279,18.691427,33.30575,1,2.445656,0.880567,0.881042,3.100338,0.881063,5.555246,0.880936,59.132704,11008.890655,8.979496,251.512884,9.568823,28.820888,7.431671,77.762379,308.234269,16334.628707,4.180663,0.881063,78.165086,1449.246938,44810.372525,125.523883,0.881063,151.106022,0.866587,135.898726,125.646285,84.965775,4909.568742,503.074637,1101.624112,1308.581801,0.367454,1.003396,397.025097,10136.160623,1849.502759,188.194115,155.904212,14.835392,3.731692,0.75957,1.640443,11.290391,20.612439,3935.243992,61.250269,1646.314906,2960.919255,9.847903,430.856919,40.148056,19.058426,878.630445,22.754992,4.834779,71.238322,14.840128,438.20162,37.552912,9.602116,125.012242,1.677037,0.470645,1.224026,3.931331,3.861188,62.14385,134.520474,4.162299,6880.128355,4.455213,4.649951,118.411678,69.177307,1022.979838,4.590345,9.559362,16.677328,8.56598,9.808868,1.61651,0.880929,9339.318666,691.575109,9.045531,24510.511244,10.710021,630.348952,14.841283,39.034192,10.801783,4.173929,3.014408,2.721251,4.61115,8.253001,36.158924,2740.594255,35.227473,4460.351347,1.224026,34.970379,9958.676908,12.209681,27785.393155,126.331736,3.063857,655.637375,0.072088,0.000922,3.302458,0.849674,652.405496,119.254452,305.884123,14.840577,11017.705318,11.971374,394.570957
18,True,1516406399,True,EUR,2018-01-19,4.490507,84.765441,133.267907,588.650904,2.176787,247.238024,23.189759,1.527446,2.176294,2.077999,1.959037,2.445274,101.222137,1.951212,0.460328,2140.813292,1.222637,1.62249,8.387779,3.907431,1.222637,0.000106,77.973691,11.841124,2.470213,23963.689474,2.44259,1.526957,1914.043357,1.176728,0.027412,742.617638,7.823538,3474.857357,690.643318,1.222637,32.399886,110.31856,25.389286,216.529059,7.444528,58.454287,139.237598,21.60448,18.67015,33.267957,1,2.448336,0.881282,0.882402,3.096823,0.882377,5.547721,0.881649,59.15119,10996.399574,8.969316,251.728776,9.555159,28.775988,7.430015,77.662391,309.009337,16273.301372,4.171765,0.882377,78.027533,1447.602466,44759.526347,125.564839,0.882377,151.350262,0.864453,135.242013,125.38145,84.750768,4897.640228,502.504325,1100.373924,1304.077065,0.371424,1.003031,396.868048,10123.069613,1840.558097,188.102743,155.727306,14.879961,3.727459,0.758708,1.638583,11.287435,20.5807,3924.665894,61.37639,1644.447482,2951.446668,9.841868,430.368724,39.980238,18.955451,872.327178,22.747213,4.812348,71.389786,14.978576,437.704545,37.449377,9.612623,124.767679,1.679542,0.470476,1.222637,3.926015,3.866595,61.951025,134.918015,4.173599,6861.440485,4.480848,4.660331,117.761973,68.778358,1021.819055,4.585345,9.47471,16.303914,8.556265,9.852057,1.613588,0.881648,9328.722388,687.12253,9.035742,24512.653585,10.698528,629.633691,14.919235,38.929221,10.784643,4.169193,2.981406,2.720617,4.653606,8.245512,35.870955,2739.930416,35.273533,4427.169776,1.222637,34.894067,9933.927806,12.195852,27752.642213,126.188386,3.072737,655.553615,0.071833,0.000918,3.30553,0.847416,650.369644,119.700585,305.598169,14.889403,11005.20652,11.921157,394.123234
19,True,1516492799,True,EUR,2018-01-20,4.490507,84.765441,133.267907,588.650904,2.176787,247.238024,23.189759,1.527446,2.176294,2.077999,1.959037,2.445274,101.222137,1.951212,0.460328,2140.813292,1.222637,1.62249,8.387779,3.907431,1.222637,9.5723609e-05,77.973691,11.841124,2.470213,23963.689474,2.44259,1.526957,1914.043357,1.176671,0.027412,742.617638,7.823538,3474.857357,690.643318,1.222637,32.399886,110.31856,25.389286,216.529059,7.444528,58.454287,139.237598,21.60448,18.67015,33.267957,1,2.448336,0.881282,0.882402,3.096823,0.88243,5.547721,0.881649,59.15119,10996.399574,8.969316,251.728776,9.555159,28.775988,7.430015,77.662391,309.009337,16273.301372,4.171765,0.88243,78.027533,1447.602466,44759.526347,125.564839,0.88243,151.350262,0.864453,135.242013,125.38145,84.750768,4897.640228,502.504325,1100.373924,1304.077065,0.371424,1.003031,396.868048,10123.069613,1840.558097,188.102743,155.727306,14.879961,3.727459,0.758708,1.638583,11.287435,20.5807,3924.665894,61.37639,1644.447482,2951.446668,9.841868,430.368724,39.980238,18.955451,872.327178,22.747213,4.812348,71.389786,14.978576,437.704545,37.449377,9.612623,124.767679,1.679542,0.470476,1.222637,3.926015,3.866595,61.951025,134.918015,4.173599,6861.440485,4.45016,4.660331,117.761973,68.778358,1021.819055,4.585345,9.47471,16.303914,8.556265,9.852057,1.613588,0.881648,9328.722388,687.12253,9.035742,24512.653585,10.698528,629.633691,14.919235,38.929221,10.784643,4.169193,2.981406,2.720617,4.653606,8.245512,35.870955,2739.930416,35.273533,4427.169776,1.222637,34.894067,9933.927806,12.195852,27752.642213,126.188386,3.072737,655.553615,0.071833,0.000918,3.30553,0.847416,650.369644,119.700585,305.598169,14.889403,11005.20652,11.921157,394.123234
20,True,1516579199,True,EUR,2018-01-21,4.502768,84.994659,133.627873,590.2427,2.182616,247.906591,23.252467,1.53194,2.182179,2.083613,1.958816,2.451887,101.495856,1.956485,0.462056,2146.602357,1.225943,1.626822,8.409721,3.918146,1.225943,0.000107,78.184543,11.873139,2.476089,24028.490714,2.449191,1.530787,1919.217589,1.178793,0.027485,744.625782,7.844686,3485.479811,692.510916,1.225943,32.4875,110.310391,25.414147,216.783575,7.445036,58.612355,139.420411,21.680808,18.720778,33.357919,1,2.454948,0.881943,0.882507,3.10519,0.882543,5.562714,0.882192,59.311143,11026.13471,8.993495,252.409486,9.582585,28.853803,7.450057,77.8722,309.048068,16319.758591,4.18659,0.882543,78.238464,1451.51699,44880.562519,125.904384,0.882543,151.51434,0.867352,135.694768,125.7205,84.979946,4910.884147,503.862951,1103.348939,1306.684018,0.368151,1.005718,397.941236,10150.443839,1852.400562,188.6114,156.148415,14.920022,3.737535,0.760759,1.643006,11.306881,20.636297,3935.278475,61.370728,1648.894065,2959.427704,9.868477,431.531996,40.088351,19.004545,880.006703,22.786244,4.825277,71.582834,14.929559,438.887518,37.550645,9.624415,125.105069,1.681745,0.47137,1.225943,3.936625,3.877046,62.130695,135.282852,4.171769,6879.99391,4.462803,4.658835,118.080418,69.410478,1024.5822,4.596988,9.500329,16.347946,8.579393,9.837436,1.61735,0.882192,9353.948143,688.980485,9.059813,24510.777328,10.727045,631.33631,14.809543,39.034318,10.8138,4.180467,3.012179,2.753709,4.687947,8.267745,36.111388,2744.887132,35.368746,4467.337976,1.225943,34.988426,9960.790523,12.228769,27827.689322,129.263475,3.077976,655.462867,0.071806,0.000918,3.310093,0.849708,652.128337,119.604228,306.42455,14.80658,11034.953932,11.953008,395.188999
21,True,1516665599,True,EUR,2018-01-22,4.502763,85.006942,133.505288,589.850646,2.181719,247.684787,23.442476,1.530716,2.18218,2.083611,1.958932,2.451888,101.544932,1.959066,0.462057,2146.603149,1.225944,1.626803,8.409928,3.924985,1.225944,0.000114,78.092625,11.873142,2.476954,24028.499589,2.449188,1.526542,1919.208827,1.179468,0.027351,741.524383,7.850208,3494.430249,692.167872,1.225944,32.487512,110.310432,25.405604,216.783655,7.445193,58.53918,139.544281,21.699207,18.719865,33.357931,1,2.452531,0.875816,0.876685,3.094325,0.87671,5.56272,0.876185,59.311165,11027.365037,8.993581,251.6495,9.584919,28.878345,7.432776,77.639027,309.415969,16362.672654,4.180597,0.87671,78.31207,1451.517526,44912.453108,125.966256,0.87671,151.367289,0.867947,136.039316,125.597944,84.979977,4919.712532,503.88743,1103.349412,1309.700275,0.367967,1.005371,397.340645,10153.267531,1845.781041,188.795673,156.394021,14.772363,3.737532,0.76076,1.640683,11.300139,20.561529,3935.279535,61.248154,1648.894309,2958.202362,9.865662,431.532207,40.088365,19.087653,874.637387,22.933487,4.821654,71.815794,14.761601,435.210379,37.550659,9.632461,125.227717,1.674621,0.471007,1.225944,3.933196,3.864791,62.52266,135.417757,4.165511,6868.963911,4.462192,4.665332,118.477785,69.251115,1024.582578,4.597127,9.409176,16.329793,8.579399,9.839174,1.617535,0.876183,9353.951488,688.980832,9.060099,24510.786381,10.727358,631.336542,14.771436,39.021962,10.814292,4.180469,2.996081,2.725517,4.630021,8.247295,35.900528,2747.34043,35.411361,4440.368509,1.225944,34.964485,9992.66793,12.228794,27828.925544,126.308994,3.06866,655.499923,0.072049,0.00092,3.306316,0.85011,650.326402,119.713264,306.424663,14.76796,11034.958377,11.928217,395.189145
22,True,1516751999,True,EUR,2018-01-23,4.524376,85.106829,133.529902,592.101649,2.193002,254.420038,23.793975,1.538426,2.19265,2.093612,1.958974,2.463651,102.069074,1.966858,0.464272,2156.902044,1.231826,1.620833,8.449877,3.987174,1.231826,0.000114,78.498087,11.918532,2.487946,24143.782656,2.46094,1.529028,1928.420381,1.178278,0.027691,750.070921,7.883557,3515.630393,694.749315,1.231826,32.64338,110.29767,25.390761,217.823731,7.446472,59.805134,140.242117,21.766428,18.464798,33.517975,1,2.467331,0.8794,0.878735,3.08166,0.878861,5.587554,0.879764,59.595726,11087.661874,9.036672,254.359684,9.629797,28.966379,7.428402,78.430336,309.262144,16405.45395,4.194246,0.878861,78.527654,1458.481565,45171.046146,126.003447,0.878861,152.167421,0.871515,135.603096,125.892577,84.590696,4927.17928,506.304963,1108.642993,1320.677236,0.369667,1.009713,397.140581,10201.980369,1861.28841,189.824339,157.144251,14.843165,3.755471,0.764409,1.644732,11.319742,20.651556,3954.160555,61.25879,1653.723221,2971.163685,9.91558,433.602455,40.2807,19.1798,884.229094,23.016536,4.834908,72.492937,14.810205,440.993981,37.829364,9.628344,125.725056,1.672579,0.473637,1.231826,3.959333,3.879765,62.946288,136.06746,4.16739,6887.136922,4.483596,4.663076,118.798378,69.425939,1029.498283,4.619221,9.804474,16.511298,8.620563,9.848421,1.621366,0.879769,9398.829673,692.286417,9.140468,24508.403047,10.778717,634.365546,14.818369,39.110649,10.869014,4.200525,2.977567,2.738598,4.641553,8.266775,36.049376,2758.057561,35.464262,4488.772753,1.231826,34.971529,10039.378949,12.287422,27973.528588,126.914995,3.083385,655.516047,0.072205,0.000918,3.324507,0.854302,652.140782,120.091888,307.894816,14.805681,11087.901189,11.936394,397.08517
23,True,1516838399,True,EUR,2018-01-24,4.552433,85.634703,132.870754,595.278336,2.205965,253.16714,24.343112,1.53954,2.20625,2.106594,1.958975,2.478932,102.714553,1.962572,0.467157,2170.280201,1.239466,1.624439,8.50234,3.897996,1.239466,0.000109,79.077931,11.946225,2.503685,24293.534144,2.476209,1.531038,1940.383009,1.173056,0.027541,746.753467,7.889074,3483.767104,700.570952,1.239466,32.84585,110.300079,25.389464,219.17478,7.447307,59.209479,140.720293,21.864179,18.926427,33.725869,1,2.481378,0.871713,0.871598,3.098422,0.871645,5.62223,0.872088,59.878605,11151.476304,9.092731,253.904623,9.688286,29.184521,7.428738,78.408618,309.283957,16496.053364,4.221994,0.871645,78.808986,1467.527777,45514.432021,125.433958,0.871645,153.58224,0.876919,135.515804,126.487512,84.757171,4964.061908,491.758076,1115.519919,1318.655531,0.371465,1.016569,397.695051,10261.539314,1865.892188,190.505925,158.490525,14.675755,3.778762,0.769151,1.650984,11.348928,20.75243,3966.291676,61.254409,1657.166218,2990.831629,9.975842,436.291607,40.096724,19.298592,884.334197,22.974741,4.847533,72.979761,14.724617,443.728733,38.051608,9.616843,126.26192,1.68865,0.476577,1.239466,3.976829,3.919154,63.014494,136.911416,4.153458,6924.897129,4.511406,4.661749,118.947963,69.673487,1035.883733,4.647746,9.642553,16.506002,8.693863,9.830454,1.622102,0.87209,9457.125787,697.819552,9.186864,24509.201233,10.845432,638.30019,14.724628,39.09276,10.937666,4.214184,2.967031,2.75558,4.64775,8.33206,36.051121,2782.601078,35.684228,4489.345223,1.239466,35.26281,10076.858933,12.363702,28129.6815,126.859345,3.102504,655.503985,0.070746,0.000914,3.350612,0.855121,655.528799,119.645959,309.680594,14.730685,11156.675634,12.034719,399.548085
24,True,1516924799,True,EUR,2018-01-25,4.552718,85.68117,132.284481,595.280173,2.207207,251.404987,24.241409,1.543901,2.206808,2.107134,1.959595,2.479559,102.74054,1.954385,0.467273,2170.829279,1.23978,1.624854,8.504545,3.901336,1.23978,0.000111,78.942966,11.83506,2.504104,24299.680381,2.476834,1.534723,1940.883929,1.167649,0.02746,743.595051,7.833919,3458.11733,699.979539,1.23978,32.85416,110.315594,25.348162,219.230231,7.446339,59.236669,140.454633,21.869711,18.95616,33.734402,1,2.457863,0.876151,0.876032,3.086924,0.876097,5.626743,0.876396,60.017773,11158.01624,9.09503,254.762319,9.690487,29.178227,7.420956,78.849981,309.089452,16470.472136,4.203599,0.876097,78.737162,1467.89906,45592.89503,124.225913,0.876097,153.27395,0.877146,136.008785,126.519513,84.763736,4961.350109,509.611394,1115.802101,1319.609039,0.370818,1.016469,396.741886,10259.175995,1866.364257,190.554123,158.530623,14.641238,3.779718,0.769345,1.651359,11.350206,20.648531,3956.137271,61.25687,1657.585597,2990.348783,9.976383,436.402141,39.983162,19.30373,884.557933,23.072174,4.815229,73.295769,14.773241,445.080857,38.061235,9.603717,126.110383,1.695025,0.476698,1.23978,3.979444,3.911541,62.980803,136.946055,4.143594,6941.525605,4.512546,4.674585,117.881967,69.320292,1036.14581,4.648799,9.552001,16.981276,8.678706,9.826419,1.625438,0.876403,9459.518723,697.996157,9.170035,24513.41887,10.847743,638.461679,14.777739,39.003465,10.936345,4.215251,2.958614,2.756279,4.661271,8.333178,36.021856,2783.304661,35.594071,4490.481925,1.23978,35.09816,10093.045773,12.366853,28142.997176,127.387785,3.103296,655.719466,0.071566,0.00092,3.34652,0.852253,649.594952,119.019079,309.820917,14.75821,11159.500229,12.001177,399.64917
25,True,1517011199,True,EUR,2018-01-26,4.565302,85.903851,133.312438,596.765141,2.213044,252.058376,24.299492,1.530638,2.215651,2.112611,1.959225,2.486003,102.995125,1.954874,0.468493,2176.471156,1.243002,1.629083,8.527488,3.916331,1.243002,0.000112,79.054908,11.888571,2.511358,24362.834036,2.483274,1.529767,1945.924091,1.15985,0.02762,748.659931,7.855528,3495.320883,703.079078,1.243002,32.939546,110.353693,25.318701,221.254756,7.444964,59.390622,140.704066,21.926549,19.005984,33.822076,1,2.469894,0.878062,0.878094,3.094955,0.877702,5.591648,0.87831,60.186142,11187.016071,9.11871,254.641337,9.715182,29.280199,7.414262,78.819222,309.246393,16536.895103,4.209555,0.877702,79.016427,1471.714056,45711.389299,124.54877,0.877702,153.722022,0.878851,134.885575,126.848331,84.977811,4972.007382,492.41513,1118.701998,1321.522211,0.372533,1.019738,399.264577,10300.755825,1871.214844,191.049363,158.487413,14.730045,3.789544,0.771345,1.643378,11.362905,20.704728,3952.745953,61.267557,1653.19274,2999.363621,10.002689,437.537041,39.962508,19.080547,886.819604,22.964505,4.809222,73.498694,14.730039,444.995049,38.172582,9.560926,126.438138,1.689369,0.477939,1.243002,3.991905,3.928352,63.318507,137.165239,4.139449,6969.511161,4.524904,4.664866,118.310774,69.876633,1038.838701,4.661013,9.625064,16.626439,8.69878,9.78044,1.624144,0.87831,9484.103671,698.567397,9.202768,24521.690629,10.876725,640.12101,14.73003,38.943704,10.949359,4.238636,2.982587,2.763446,4.665985,8.38343,36.131576,2788.053312,35.413576,4502.152706,1.243002,35.127685,10118.034551,12.398989,28227.326435,127.718883,3.111362,655.583955,0.071414,0.000921,3.360587,0.853936,646.361316,119.91283,310.68828,14.732434,11188.511697,12.06158,400.687838
